nodeID,tau_HD,tau_bench,effective,seed_node
93,0.23433333333333312,0.20332247117961402,1.1525205845364936,0
94,0.2454999999999998,0.16134372681991727,1.5215961899405794,0
95,0.21209523809523798,0.2866345354981719,0.7399500472844824,0
96,0.2888333333333331,0.22356986100092718,1.2919153415412075,0
97,0.19278571428571412,0.21429459021370786,0.8996294031195853,0
98,0.21533333333333313,0.181608625061006,1.1856999262066894,0
99,0.21052380952380928,0.2188518793298205,0.9619465465340582,0
100,0.3006666666666665,0.1777765884908742,1.6912613140964883,0
101,0.19742857142857123,0.2570742809379173,0.7679825873995139,0
102,0.2476666666666665,0.24283950824567072,1.019877978076419,0
103,0.20276190476190448,0.21666592114353309,0.9358273958902023,0
104,0.18976190476190452,0.2676862761421585,0.7088966513215225,0
105,0.2074285714285712,0.21581640161185614,0.9611344173999788,0
