nodeID,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31,iter_32,iter_33,iter_34,iter_35,iter_36,iter_37,iter_38,iter_39,iter_40,iter_41,iter_42,iter_43,iter_44,iter_45,iter_46,iter_47,iter_48,iter_49,iter_50,iter_51,iter_52,iter_53,iter_54,iter_55,iter_56,iter_57,iter_58,iter_59,iter_60,iter_61,iter_62,iter_63,iter_64,iter_65,iter_66,iter_67,iter_68,iter_69,iter_70,iter_71,iter_72,iter_73,iter_74,iter_75,iter_76,iter_77,iter_78,iter_79,iter_80,iter_81,iter_82,iter_83,iter_84,iter_85,iter_86,iter_87,iter_88,iter_89,iter_90,iter_91,iter_92,iter_93,iter_94,iter_95,iter_96,iter_97,iter_98,iter_99,iter_100
99,N,N,12,6,10,8,0,9,N,N,N,N,10,9,9,10,9,12,5,5,N,8,3,10,N,0,N,0,N,1,8,6,N,7,7,14,13,6,N,8,N,N,1,13,1,12,10,N,0,3,3,7,10,10,6,1,10,N,7,7,8,N,N,N,4,9,N,8,12,15,N,N,7,6,N,9,N,N,6,14,1,N,N,N,N,3,12,13,4,8,1,N,9,11,7,N,N,1,2,1
100,N,0,12,5,9,7,N,8,N,N,N,N,10,4,8,0,9,10,6,6,N,8,7,9,N,8,N,N,N,N,6,4,N,6,7,14,14,4,N,8,N,N,2,13,4,11,11,N,2,1,6,5,9,9,6,N,7,N,5,6,6,N,N,N,7,9,N,9,12,13,N,N,5,5,N,6,N,N,6,12,N,N,N,N,N,4,13,11,6,6,7,N,8,10,6,N,N,7,N,0
101,N,N,0,6,10,8,N,9,N,0,0,N,9,9,1,10,9,12,5,5,N,8,3,10,N,6,N,N,N,N,9,6,1,8,1,12,15,7,0,9,N,N,6,14,1,0,12,N,13,1,9,8,12,0,6,N,11,N,7,7,2,N,N,N,1,11,N,1,0,17,N,N,5,6,N,11,N,N,8,14,N,N,N,N,N,5,14,15,4,8,4,N,10,12,6,N,N,7,N,1
102,N,N,11,5,9,7,N,8,N,N,N,N,8,8,0,9,8,11,4,4,N,7,2,9,N,5,N,N,N,N,8,5,0,7,0,11,14,6,N,8,N,N,5,13,0,11,11,N,12,0,8,7,11,11,5,N,10,N,6,6,1,N,N,N,0,10,N,0,12,16,N,N,4,5,N,10,N,N,7,13,N,N,N,N,N,4,13,14,3,7,3,N,9,11,5,N,N,6,N,0
103,N,N,6,5,3,8,N,3,1,N,0,N,4,3,8,8,6,9,1,6,N,7,9,6,N,5,0,N,N,N,9,3,N,6,6,14,11,2,N,5,N,0,6,10,6,11,10,0,11,1,8,6,11,7,N,N,8,N,6,7,9,N,N,N,2,5,N,9,12,17,N,N,7,3,N,11,N,N,4,11,N,N,N,N,N,7,12,11,8,8,7,N,6,1,6,1,N,7,N,7
104,N,4,9,1,7,0,N,9,N,N,N,N,12,7,7,9,9,11,2,7,N,7,9,7,N,5,N,N,1,N,7,5,1,7,7,14,13,3,N,1,N,N,6,14,1,11,4,N,9,6,11,5,1,0,10,N,1,N,2,8,10,N,0,N,1,3,N,7,12,0,0,N,8,5,N,11,N,N,8,7,N,N,N,N,N,5,12,0,0,8,7,N,6,7,6,2,N,8,N,5
105,N,10,10,5,6,7,N,8,N,N,N,N,10,8,6,8,7,10,1,6,N,6,8,8,N,4,N,N,N,N,8,3,0,6,9,13,12,4,N,0,N,N,5,6,0,11,11,N,12,5,10,6,11,7,9,N,0,N,5,8,9,N,N,N,0,4,N,8,11,15,2,N,8,2,N,10,N,N,4,12,N,N,N,N,N,4,11,13,8,7,7,N,5,6,5,0,N,7,N,7
106,N,3,8,2,6,2,N,8,N,N,N,N,12,6,6,9,9,14,3,6,N,6,9,8,N,6,N,N,0,N,7,4,0,7,8,15,14,2,N,5,N,N,8,13,6,12,3,N,9,6,11,7,0,8,N,N,6,N,5,8,9,N,N,N,7,2,N,7,11,2,2,N,0,7,N,10,N,N,8,3,N,N,N,N,N,6,13,12,2,5,0,N,3,8,8,1,N,8,N,6
107,N,8,11,6,5,7,N,9,N,N,N,N,10,0,8,9,3,13,4,7,N,7,9,5,N,7,0,N,N,N,8,6,N,4,10,13,13,1,N,4,N,N,7,12,5,9,9,N,8,0,11,6,11,9,N,N,6,N,6,0,6,N,N,N,6,6,N,5,10,3,N,N,4,7,N,8,N,N,8,5,N,N,N,0,N,5,13,1,7,6,8,N,4,8,7,N,N,6,N,7
108,N,N,0,0,6,6,N,9,N,N,N,N,11,7,7,8,8,13,1,8,N,7,8,6,N,7,N,N,N,N,6,6,N,7,6,14,10,0,N,5,N,N,6,13,4,10,10,N,8,6,10,4,11,9,N,0,7,N,1,7,8,2,N,N,2,6,N,6,11,14,1,N,7,4,N,7,N,N,7,6,N,N,0,N,N,5,12,0,8,7,6,N,5,7,6,N,N,7,N,4
109,N,N,12,5,0,4,N,9,N,N,N,0,8,6,9,8,7,14,3,8,N,7,9,0,N,6,N,N,2,1,1,7,N,4,10,14,13,5,N,8,N,N,5,13,6,0,10,N,10,7,9,2,9,11,N,0,2,N,6,1,7,N,N,N,7,8,N,1,12,17,0,N,5,7,N,10,N,N,9,7,0,N,N,N,N,4,1,1,4,9,8,N,1,5,7,1,N,7,N,0
110,0,N,13,5,1,7,N,5,1,N,N,N,9,7,9,9,7,13,4,7,N,5,7,8,N,7,N,N,N,1,9,4,N,5,4,14,5,6,N,6,N,N,6,11,5,1,12,N,12,6,9,5,13,6,N,N,0,N,4,7,8,N,N,0,7,3,0,6,0,0,N,N,5,5,N,9,1,N,0,12,N,N,N,N,N,5,13,9,8,8,8,N,8,2,5,N,N,7,N,7
111,N,N,12,4,4,6,N,8,N,N,N,N,9,5,8,10,6,13,4,7,N,8,8,7,N,7,N,N,N,0,9,6,N,5,9,13,12,6,N,7,N,N,6,11,5,7,9,N,9,7,8,5,10,10,N,N,7,N,5,7,6,N,N,N,5,7,N,3,10,16,N,N,7,7,N,8,N,N,7,6,N,N,N,N,N,3,12,0,6,8,7,N,7,6,6,N,N,6,N,7
112,N,9,12,6,3,4,N,8,N,N,N,N,10,6,7,9,6,12,4,5,N,8,8,6,N,6,N,N,N,N,9,3,N,5,9,0,13,5,N,5,N,N,7,13,5,7,10,N,9,6,10,5,13,8,N,N,5,N,4,5,7,N,N,N,6,7,N,0,11,0,N,N,5,6,N,9,3,N,6,9,0,N,N,N,N,6,12,3,7,7,8,N,8,0,7,N,N,6,N,8
113,N,N,13,4,2,7,N,9,N,0,N,N,8,7,9,8,5,13,5,6,N,8,7,7,N,7,N,N,N,N,10,5,N,4,7,4,13,6,N,7,N,N,7,12,4,2,12,N,11,5,1,4,14,7,N,N,8,N,5,6,8,N,N,N,6,2,N,0,12,17,N,N,1,5,N,10,0,N,7,11,N,N,N,N,N,6,13,4,1,9,10,N,9,1,4,N,N,7,N,9
114,0,N,1,0,9,8,N,5,N,N,N,3,2,10,5,10,7,9,7,8,N,8,7,9,N,1,N,N,N,N,0,5,N,8,0,8,5,1,0,9,N,N,5,8,6,12,9,0,12,3,6,1,4,6,N,N,7,N,7,8,8,N,N,N,6,7,N,7,6,17,N,N,1,1,N,1,N,N,5,13,N,N,N,N,N,6,7,11,8,5,8,N,8,9,7,N,N,2,N,0
115,N,N,12,1,4,1,N,5,N,N,N,N,6,7,9,7,8,13,3,7,N,7,7,6,N,8,1,N,N,N,8,0,N,2,0,15,12,4,N,4,N,N,7,11,5,11,11,N,9,6,9,6,11,8,N,0,7,N,2,6,8,0,N,N,5,7,N,9,10,17,N,N,1,6,N,11,N,N,5,11,N,N,N,N,N,6,13,1,9,8,7,N,0,1,7,N,N,7,N,4
116,N,N,12,4,4,3,N,7,N,N,N,N,10,1,0,9,6,12,3,6,0,5,9,6,N,7,N,N,N,0,8,3,N,5,8,0,12,4,N,2,N,N,5,12,5,8,12,N,0,2,1,6,11,11,N,N,9,0,6,0,7,N,0,N,7,5,N,4,11,15,N,N,6,6,1,1,N,0,8,0,N,N,N,N,N,5,14,11,7,5,8,N,8,6,6,N,N,6,N,6
117,N,N,6,4,7,7,N,0,N,N,N,N,11,8,8,10,7,9,6,7,1,7,8,8,N,4,N,N,6,N,9,6,N,6,7,14,10,1,N,8,N,N,6,13,6,10,10,N,11,5,8,6,7,9,N,N,9,N,6,2,7,N,N,N,8,0,N,8,7,15,N,N,7,5,N,1,N,N,2,10,N,N,0,N,N,0,10,11,6,7,8,N,8,10,7,N,N,3,N,7
118,N,0,11,3,7,2,0,6,N,N,N,N,10,7,7,8,8,12,2,6,N,6,8,0,N,0,N,N,N,N,7,1,N,4,9,14,11,3,N,1,N,N,4,13,5,9,11,N,9,1,9,6,9,10,N,N,9,N,4,1,6,N,N,0,4,7,N,8,11,0,N,N,8,6,N,7,N,N,7,12,N,N,N,N,N,5,11,11,7,6,8,N,4,5,6,N,N,7,N,7
119,0,N,11,3,5,5,N,6,N,N,N,N,9,6,4,7,6,13,0,6,N,8,9,7,N,8,N,N,N,N,7,2,N,4,10,14,13,5,N,6,N,N,6,10,5,0,10,N,7,6,10,6,11,9,N,N,8,N,2,0,8,N,N,N,4,6,N,0,10,16,N,N,7,4,0,4,N,N,6,13,N,N,N,N,N,5,12,12,8,6,8,N,0,7,6,N,N,8,N,7
120,N,2,10,6,5,5,N,5,N,N,N,3,11,8,6,10,7,9,6,7,N,8,8,10,N,7,N,N,N,N,8,5,N,7,9,14,13,4,N,8,N,N,7,12,5,8,8,N,9,5,10,6,3,9,N,N,8,N,4,8,8,N,N,N,7,5,N,6,10,16,N,N,7,6,N,6,N,N,7,6,N,N,N,N,N,5,10,13,3,7,6,N,4,9,7,N,0,4,N,6
121,N,10,9,5,3,3,N,7,N,N,N,N,10,6,6,9,8,13,2,7,N,8,9,7,N,5,N,N,1,N,0,2,N,6,9,14,13,4,N,0,N,N,6,12,5,10,10,N,8,6,10,7,8,9,8,N,1,N,5,6,9,N,N,N,6,7,N,7,11,1,N,N,8,6,N,9,N,N,8,7,N,N,N,N,N,6,0,2,3,0,7,N,0,4,7,0,N,8,N,5
122,N,5,0,5,1,7,N,6,N,3,N,N,13,6,7,11,8,13,6,7,N,7,10,9,N,8,N,N,4,N,3,1,N,7,9,16,13,2,N,8,N,N,7,14,1,11,6,N,6,7,6,7,6,10,N,N,6,N,1,8,10,N,0,1,8,5,N,9,10,7,N,1,8,7,N,11,N,N,9,3,N,N,N,N,N,7,13,13,1,3,9,N,5,4,8,N,N,9,N,8
123,N,9,8,4,5,7,N,8,N,N,N,N,11,7,4,10,8,13,5,9,N,9,10,9,N,7,N,N,5,N,8,0,1,8,9,16,13,3,N,6,N,N,8,12,7,12,4,1,4,8,9,8,5,10,N,N,3,N,5,8,0,N,N,N,6,5,N,8,9,6,N,N,7,7,N,9,N,N,8,2,N,N,N,N,N,0,12,1,4,8,0,N,3,9,8,N,N,7,1,7
124,N,0,11,7,3,7,N,9,N,N,N,N,12,1,6,10,10,13,8,9,N,10,9,11,N,8,N,N,1,N,3,4,N,7,10,17,14,5,N,9,N,N,8,13,4,3,8,N,1,7,11,7,1,11,0,N,8,N,5,10,10,N,1,N,9,7,N,8,12,1,N,N,9,0,N,3,N,N,9,0,N,N,1,N,N,7,0,15,3,6,9,N,2,9,9,N,N,10,N,8
125,N,3,10,5,6,7,N,8,N,1,N,N,5,7,1,11,8,13,6,8,N,9,10,10,1,6,0,N,1,N,4,5,N,8,7,14,11,4,N,9,N,N,8,13,4,12,4,N,0,8,0,7,2,10,0,N,7,N,0,8,0,N,N,N,8,6,N,9,11,4,N,0,8,7,N,2,N,N,9,7,N,N,N,N,0,7,11,14,0,3,7,N,5,1,2,N,N,9,N,0
126,N,1,10,6,2,6,N,8,N,N,N,N,11,0,5,9,9,12,7,8,N,9,8,10,N,7,N,N,0,N,2,3,N,6,9,16,13,4,N,8,N,N,7,12,3,2,7,N,0,6,10,6,0,10,1,N,7,N,4,9,9,N,0,N,8,6,N,7,11,0,N,N,8,5,N,2,N,N,8,5,N,N,0,N,N,6,11,14,2,5,8,N,1,8,8,N,N,9,N,7
127,N,N,14,5,8,4,N,10,0,N,N,N,11,9,10,9,9,13,8,7,N,8,1,1,N,8,N,N,N,N,8,6,N,7,11,15,15,8,N,6,N,N,6,15,4,12,12,N,13,5,11,3,14,13,N,N,6,N,5,7,7,N,N,N,8,11,N,11,11,16,N,N,7,6,N,12,N,N,10,13,N,N,N,N,N,5,15,16,10,10,12,N,11,12,4,N,0,8,N,11
128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,N,9,9,5,4,4,N,6,N,N,N,N,10,8,0,9,8,13,4,8,N,8,9,9,N,6,N,N,0,N,8,5,N,7,9,15,13,4,N,1,N,N,8,11,6,11,8,N,7,7,10,7,4,8,N,N,0,N,5,8,9,N,N,N,3,5,0,7,9,9,N,N,7,6,N,9,N,N,7,4,N,N,N,N,N,6,11,2,3,7,7,N,1,9,7,N,N,7,0,6
130,0,8,10,5,4,7,N,7,N,N,N,N,11,6,1,10,9,12,5,8,N,9,10,6,N,8,N,0,6,N,9,6,N,8,9,14,12,4,N,2,N,N,8,12,6,10,7,N,3,8,10,6,7,9,N,N,1,N,6,8,7,N,N,N,6,7,N,4,7,10,N,N,7,7,N,9,N,N,8,5,N,N,N,0,N,7,11,1,6,7,8,N,0,9,8,N,N,8,N,8
131,N,5,10,5,5,7,N,3,N,0,N,N,4,6,2,11,4,13,1,9,N,9,8,10,0,5,1,N,0,N,5,4,N,7,9,13,9,3,N,9,0,N,8,7,5,12,1,N,1,7,6,6,8,9,4,N,8,N,1,8,1,N,N,N,8,6,N,9,10,5,N,1,8,6,N,1,N,N,9,8,N,0,N,N,N,7,12,13,1,1,8,N,5,2,1,N,N,10,N,1
132,N,0,11,5,1,7,N,9,N,2,N,N,11,6,6,8,9,13,4,7,N,9,9,9,N,8,N,N,1,N,3,4,N,7,9,15,14,3,N,9,N,0,8,14,4,12,4,N,1,7,6,6,1,10,0,N,6,N,5,8,9,N,1,N,9,7,N,8,12,3,N,3,8,5,N,3,N,N,9,6,N,N,N,N,N,7,12,15,1,4,1,N,4,2,8,0,N,10,N,7
133,N,2,9,5,5,7,N,9,N,0,N,N,11,1,2,10,9,13,6,7,N,8,9,0,N,1,N,N,2,N,3,4,N,7,7,15,11,3,N,9,N,N,0,14,3,11,7,N,1,7,6,7,3,10,2,N,8,0,2,8,9,N,N,N,8,6,N,7,10,1,N,N,8,6,N,1,N,N,9,6,N,N,0,N,N,7,12,13,1,5,8,0,4,0,7,N,N,10,N,5
134,N,4,9,4,0,6,N,8,N,N,N,N,10,5,7,10,5,12,5,8,N,8,9,9,N,7,N,N,3,N,2,3,N,6,9,15,12,0,N,8,N,N,7,13,0,11,3,N,1,6,5,6,7,9,3,N,5,N,0,7,8,N,N,N,7,5,N,8,9,4,N,N,7,5,N,0,N,N,8,6,N,N,N,N,N,6,13,12,0,2,7,N,4,3,7,N,N,9,N,6
135,N,8,6,4,5,7,N,3,0,N,N,N,4,8,1,0,4,7,0,9,0,7,8,8,N,5,N,N,6,N,9,6,N,8,7,13,9,3,N,7,1,N,8,7,6,12,1,1,3,7,8,6,7,9,N,N,6,N,6,8,10,0,N,N,8,4,N,9,7,11,N,N,7,5,N,4,N,N,0,1,N,N,3,N,N,7,10,12,6,1,8,1,0,10,1,N,N,5,N,6
136,N,9,1,2,4,6,N,5,N,0,N,N,12,7,3,10,7,12,6,8,N,8,9,8,N,7,N,N,4,N,0,4,N,8,8,15,14,1,N,7,N,N,7,11,6,12,5,N,6,7,10,8,5,10,N,N,5,N,4,7,9,N,N,0,5,4,N,8,10,7,N,0,5,6,N,10,0,N,8,1,N,N,N,N,N,6,12,11,2,7,8,N,4,8,8,N,N,8,N,7
137,N,8,8,4,3,7,N,8,N,N,N,N,11,6,4,9,9,11,6,8,0,9,9,10,N,8,N,N,4,N,1,1,N,7,8,15,11,3,N,3,N,N,8,13,5,12,6,N,3,7,9,6,1,10,N,N,2,N,4,8,8,N,N,N,7,6,N,7,8,5,N,N,6,6,N,10,N,N,8,3,N,N,N,N,N,7,10,10,5,8,9,N,2,9,8,N,N,8,N,8
138,N,7,9,3,5,6,N,7,N,3,N,N,13,7,4,10,8,12,4,3,N,7,10,7,N,1,N,N,1,N,1,5,1,8,8,14,14,3,N,5,N,N,7,12,7,7,4,N,6,7,11,8,6,9,N,N,5,N,4,7,10,N,N,1,1,1,N,8,12,7,N,N,1,6,N,11,N,N,9,2,N,N,N,N,N,7,13,12,1,6,1,N,4,9,8,0,0,0,N,7
139,N,7,7,3,5,6,N,7,N,N,N,N,11,7,0,10,8,13,6,8,N,8,9,9,N,7,N,N,5,N,8,5,N,7,6,14,10,3,N,6,N,N,7,12,6,11,2,0,2,7,9,7,6,9,N,N,5,N,5,9,9,N,N,N,7,3,N,8,6,10,N,N,6,6,N,3,N,N,6,0,N,N,2,N,N,7,9,11,5,6,8,0,2,10,8,N,N,8,N,5
140,N,9,7,5,6,7,N,8,N,N,N,N,11,8,5,9,8,12,0,7,N,8,7,9,0,6,N,N,N,N,7,6,N,7,6,14,12,4,N,0,N,N,7,6,5,11,9,N,4,6,10,6,7,9,N,N,3,N,5,8,8,0,N,N,2,4,N,5,9,10,0,N,5,4,N,11,N,N,7,1,N,N,3,N,N,6,9,9,6,8,5,N,3,10,6,N,N,7,N,2
141,N,6,8,4,4,7,N,8,N,2,N,N,12,7,6,10,9,13,5,6,N,6,8,6,N,0,N,N,3,N,2,0,N,8,7,13,13,2,N,6,N,N,6,13,2,10,6,N,5,6,10,7,7,11,N,N,6,N,3,0,9,N,N,N,7,4,N,9,11,6,N,N,7,6,N,11,N,N,9,2,N,N,N,N,N,6,12,13,0,4,8,N,3,10,7,N,N,9,N,8
142,N,7,9,5,5,8,N,9,N,3,N,N,13,8,7,11,10,14,6,7,N,7,9,0,N,1,N,N,4,N,3,1,N,9,8,14,14,3,N,7,N,N,7,14,3,11,7,N,6,7,11,8,8,12,N,N,7,N,4,1,10,N,N,N,8,5,N,10,12,7,N,N,8,7,N,12,N,N,10,3,N,N,N,N,N,7,13,14,1,5,9,N,4,11,8,N,N,10,N,9
143,N,N,1,2,9,8,N,5,N,N,N,3,13,10,5,11,7,9,7,9,N,9,7,10,0,6,N,N,N,N,9,6,N,8,4,8,5,1,0,9,N,N,9,8,7,13,9,N,12,6,8,7,4,6,N,N,7,N,7,10,9,N,N,N,8,7,N,7,6,18,N,N,5,5,N,1,N,N,7,13,N,N,N,N,N,7,7,11,8,5,8,N,8,10,8,N,N,2,N,6
144,0,N,1,6,9,8,N,4,1,N,N,1,11,10,5,9,8,7,6,9,N,0,6,10,N,4,N,N,N,N,9,6,N,2,1,7,1,1,N,8,N,N,9,7,6,13,9,N,11,4,0,7,3,6,N,N,10,N,7,10,9,N,N,N,8,7,0,6,4,18,N,N,4,5,N,1,N,N,6,12,N,0,N,N,0,7,3,14,6,3,4,N,11,10,7,N,N,2,N,6
145,N,N,3,2,9,1,N,5,N,N,N,N,10,10,5,10,6,4,6,8,N,7,1,9,N,3,N,N,N,0,9,1,N,6,4,1,7,1,N,5,N,N,6,6,7,13,10,N,14,5,10,6,4,1,N,N,9,N,1,7,10,N,N,N,7,6,N,1,6,1,N,N,5,6,1,11,N,N,1,11,N,N,N,N,N,8,9,1,6,1,5,N,10,9,8,N,N,4,N,3
146,N,N,12,2,10,0,N,10,N,N,N,N,11,0,9,6,8,13,4,6,0,6,7,8,N,7,N,N,N,N,0,2,N,6,8,11,14,7,N,6,N,N,6,12,2,10,12,N,14,5,10,5,13,12,N,N,10,N,1,7,8,N,N,N,9,11,N,2,12,16,N,N,7,4,N,10,N,0,8,13,N,N,N,N,N,3,14,15,9,7,9,N,9,8,5,N,N,6,N,9
147,N,N,10,3,9,7,N,8,N,N,N,N,11,1,7,8,8,7,3,6,N,7,8,7,0,7,N,N,N,N,2,0,N,6,7,14,0,5,N,7,N,N,6,14,4,11,12,N,12,5,11,5,12,11,N,N,10,0,5,7,9,N,N,N,7,10,N,10,12,16,N,N,7,2,N,11,N,2,4,13,1,N,N,0,N,4,14,13,8,8,8,N,6,9,6,N,0,8,N,10
148,N,N,1,5,6,8,N,4,N,1,N,0,11,0,4,9,7,6,6,7,N,8,6,9,N,7,N,N,0,N,6,5,N,6,5,14,13,3,N,8,N,N,5,12,3,11,7,N,11,5,3,6,1,10,N,N,9,N,6,8,9,N,N,0,6,5,N,6,11,15,N,N,6,1,N,8,N,N,7,0,0,N,N,0,N,6,11,12,1,7,7,N,5,11,7,N,N,5,0,7
149,N,N,4,6,8,7,N,2,N,N,N,N,11,8,5,9,8,5,7,8,N,7,6,9,N,1,N,N,N,N,9,6,N,3,1,9,6,3,N,7,N,N,8,0,5,12,8,N,11,5,8,7,0,0,N,N,8,N,6,8,8,N,N,N,8,8,N,5,5,17,N,N,1,2,N,11,4,N,7,10,N,N,N,N,N,7,9,13,3,6,8,N,9,11,6,N,N,4,N,3
150,N,N,6,6,9,8,N,3,N,N,N,N,10,9,6,9,8,6,7,1,N,6,5,9,N,3,N,N,N,N,8,7,N,5,5,10,0,4,N,8,N,N,7,6,5,12,9,N,12,3,1,7,3,5,N,N,10,N,6,7,4,N,N,N,8,8,N,3,4,17,N,N,4,4,N,11,N,N,5,11,N,2,N,N,N,6,7,13,0,6,3,N,10,11,6,N,N,4,N,0
151,N,N,6,6,9,7,N,3,N,N,N,N,10,9,4,0,7,8,5,2,N,7,6,7,N,5,N,0,N,N,8,6,N,7,4,7,7,3,N,8,N,N,6,0,5,12,9,N,9,6,8,6,4,4,N,N,9,N,5,8,0,N,N,0,1,7,N,6,2,16,N,N,5,2,N,12,N,N,3,12,N,N,N,N,N,5,8,12,6,7,2,N,6,11,4,N,N,0,N,1
152,N,N,0,6,7,8,N,4,N,N,N,N,12,9,5,0,9,6,7,1,N,8,7,10,N,3,N,N,N,N,9,7,N,5,3,1,7,4,N,9,0,N,8,1,6,13,10,N,12,6,8,7,3,3,N,N,1,0,1,9,8,N,N,N,5,7,N,1,3,9,N,1,2,1,1,12,0,0,4,11,N,N,N,N,N,1,9,1,5,7,2,N,10,12,7,N,N,3,N,1
153,N,N,2,6,7,8,N,3,N,N,N,0,10,10,0,10,6,4,6,8,0,7,5,10,N,4,N,0,N,N,7,6,N,2,4,7,5,3,N,7,N,N,8,6,4,12,7,N,12,5,8,7,3,3,N,N,7,N,5,9,7,N,0,N,7,6,N,3,4,18,N,N,0,3,N,9,N,N,7,11,N,0,N,N,N,7,7,13,4,3,8,N,9,10,7,N,N,2,N,5
154,N,N,9,5,8,5,N,0,N,N,N,N,9,7,7,8,4,7,7,6,N,7,0,8,N,5,N,N,N,N,8,5,N,6,4,11,14,5,N,7,N,N,6,10,3,11,9,N,0,4,7,6,9,6,N,N,9,N,5,4,5,N,N,N,7,7,N,6,5,17,N,N,6,0,N,0,N,N,7,11,N,N,N,N,N,5,11,13,5,7,9,N,8,11,5,N,N,7,N,7
155,N,N,3,5,5,8,N,4,N,N,N,5,4,10,2,0,4,4,6,9,N,7,7,8,N,3,0,N,N,N,9,7,N,5,4,1,0,1,N,9,0,0,8,5,5,13,10,N,13,5,8,8,3,2,N,N,8,N,3,9,7,N,N,N,7,6,N,2,6,18,N,N,5,4,1,11,N,N,2,10,0,N,N,N,N,8,9,12,5,1,5,3,8,10,7,N,N,4,N,3
156,N,N,4,7,9,9,N,4,0,0,N,5,12,10,2,10,8,0,7,9,N,7,4,10,N,4,N,N,0,N,10,7,0,5,1,4,2,4,N,7,N,N,8,4,5,13,9,N,14,7,8,8,3,1,N,N,1,N,3,9,8,N,N,N,7,1,N,1,1,18,N,1,4,4,1,6,N,N,1,8,N,N,N,N,N,8,1,12,6,1,2,N,10,9,7,N,N,3,N,1
157,N,N,5,5,9,7,N,5,N,N,N,N,10,8,7,6,7,7,6,7,N,5,0,7,0,6,N,N,N,N,7,7,N,6,7,11,0,0,N,7,N,N,5,3,5,11,10,N,13,5,10,4,12,3,N,N,9,N,4,6,9,N,N,N,0,7,N,1,7,16,N,N,7,4,N,11,N,N,4,9,N,N,N,N,N,4,0,13,7,7,0,N,9,11,5,N,N,5,N,3
158,N,N,2,5,6,8,N,4,N,N,N,N,11,10,5,10,5,3,5,8,N,7,6,9,N,2,N,N,N,N,8,7,N,6,3,0,7,0,N,8,N,N,8,5,6,12,9,N,13,4,6,7,2,2,N,N,8,N,0,8,9,N,N,N,6,5,N,0,5,18,N,N,4,5,0,10,N,N,4,10,N,N,N,N,N,7,8,0,5,0,4,N,9,11,7,N,N,3,N,2
159,N,N,3,6,8,8,N,3,N,N,N,4,11,9,1,9,8,2,6,8,N,6,3,9,N,4,N,N,N,N,9,6,N,4,2,5,1,3,N,8,N,N,7,4,4,13,9,N,13,6,7,7,2,3,N,N,0,N,2,8,7,N,N,N,6,8,N,2,0,17,N,0,3,3,0,11,N,N,3,12,N,N,N,N,N,7,6,11,5,2,1,N,9,10,6,N,N,2,N,0
160,N,N,1,6,7,8,N,3,N,N,N,4,13,10,3,10,6,0,6,9,N,8,6,9,N,1,N,N,N,N,9,7,N,7,4,2,7,3,N,9,N,N,7,4,6,12,1,N,13,6,8,6,2,3,N,N,8,N,5,9,9,N,N,N,8,7,N,1,6,18,N,N,5,5,N,4,N,N,5,9,N,N,0,N,N,7,0,13,7,1,8,N,9,10,7,N,N,4,N,6
161,N,N,4,6,8,8,N,4,N,N,N,5,12,9,4,9,7,1,7,9,N,8,5,10,N,3,N,N,N,N,9,6,N,7,0,3,6,3,N,6,N,N,8,3,6,12,8,N,13,6,9,7,3,0,N,N,7,N,4,9,9,N,N,N,8,0,N,0,6,17,N,N,6,5,N,5,N,N,0,7,N,N,N,N,N,7,0,12,7,0,6,N,10,8,8,N,N,4,N,2
162,N,12,9,4,2,2,N,10,1,N,N,N,10,8,0,9,5,13,7,2,N,8,5,5,N,6,N,N,N,2,5,6,N,5,10,14,14,6,N,8,N,N,6,2,4,11,0,N,4,3,11,4,9,7,0,N,7,N,5,5,6,N,N,N,5,10,N,7,12,15,N,N,4,1,N,10,N,N,8,3,N,N,N,N,N,2,12,14,3,9,5,N,8,11,6,N,N,7,N,7
163,N,11,9,3,2,1,N,9,1,N,N,N,11,9,1,6,9,14,8,1,N,9,8,9,N,5,N,N,N,1,6,6,N,6,10,14,0,5,N,8,N,N,5,1,5,9,2,N,4,1,10,3,9,9,11,0,8,N,6,5,6,N,N,N,6,10,N,5,12,15,N,N,7,1,N,6,N,N,6,4,N,N,N,N,N,1,11,13,4,9,6,N,9,8,7,N,N,6,N,7
164,N,10,8,0,1,0,N,8,0,N,N,N,11,8,2,7,8,13,7,0,N,9,8,9,N,4,N,N,N,0,6,6,N,7,9,15,13,4,N,7,N,N,7,0,5,12,1,N,3,5,9,5,8,8,N,N,4,N,4,6,7,N,N,N,4,6,N,4,6,8,N,N,7,0,N,11,N,N,8,2,N,N,N,N,N,0,10,0,4,8,8,N,9,9,6,N,N,8,N,6
